Timestamp,exp_inlet,exp_outlet,exp_heatgen,heatgen_m1,heatgen_m2,heatgen_m3,heatgen_m4,heatgen_m5,heatgen_m6,exp_flowrate,Tamb
49599,52.22835369,67.05588915,77.90301662,15.15944531,12.99432699,6.443874294,15.65070432,13.89218881,13.76247689,1.103390377,22.17440847
49609,52.24454134,67.07617502,76.1777478,14.96117638,13.63310702,5.898154789,15.78938888,14.14485513,11.7510656,1.103359851,22.18383134
49619,52.25990293,67.39366003,73.70711714,13.90941046,12.37484857,7.841428853,13.88434766,12.57787049,13.11921111,1.103322029,22.18808566
49629,52.2606576,67.22285888,71.90171235,13.11173618,12.09333687,7.675015628,13.60921908,12.80881894,12.60358566,1.103322,22.19262668
49639,52.2750986,66.88413602,69.8453427,11.98478092,11.82954094,8.363110587,13.28223679,12.87313573,11.51253774,1.103288073,22.17951883
49649,52.27716094,66.69719483,69.2859187,12.44737312,11.5571631,8.255353335,13.06704202,12.46520978,11.49377734,1.103283414,22.11476229
49659,52.28814808,66.75666449,69.82798062,12.19586564,11.36291442,8.309040106,13.69233971,11.89785559,12.36996516,1.103258219,22.12733785
49669,52.30255339,66.78135805,69.75374084,11.40173177,11.37944806,8.289467784,13.381265,12.36432578,12.93750244,1.103214549,22.08863025
49679,52.32827898,66.57141287,69.7998089,12.13361792,11.57390783,8.07412445,13.08652225,12.48779225,12.4438442,1.103188218,22.08594206
49689,52.34252689,66.58700175,69.41365026,12.08938676,11.42693639,7.961606711,13.1870554,12.45538643,12.29327856,1.103168682,22.12147183
49699,52.37341123,66.52528219,69.36544307,12.47281766,11.16611694,7.639761014,13.22393588,12.3345776,12.52823398,1.10310064,22.16053566
49709,52.38056649,66.48448593,68.70229457,11.58968612,11.20229494,8.391849599,12.87676031,11.96949585,12.67220776,1.10309192,22.1848347
49719,52.40340229,66.42655344,69.22759546,11.79592133,10.8757718,8.342819852,13.17078201,12.43182305,12.61047741,1.102977311,22.21421371
49729,52.4296483,66.50788705,69.15265176,11.83007924,11.21410831,8.143685807,13.34726001,11.59530784,13.02221055,1.102971209,22.24457469
49739,52.45492235,66.2535742,68.1957851,11.68385744,10.87822037,8.144397918,13.07546724,12.51375927,11.90008286,1.102939472,22.2741716
49749,52.47667073,66.31884013,68.09847773,11.24063204,11.06863041,8.366015808,13.41461491,11.6538152,12.35476936,1.102895431,22.32098555
49759,52.49385106,66.15023619,67.10750766,11.28333737,10.95100416,8.507013236,13.04904485,11.7652856,11.55182245,1.102851196,22.29792471
49769,52.51183186,66.60246058,69.38158944,11.3861499,10.82139491,8.515889812,12.55261102,12.34422347,13.76132033,1.102818295,22.33945872
49779,52.53503065,66.15339736,67.46579162,11.71895338,11.03094629,8.345842703,13.08070157,11.43612281,11.85322487,1.102775148,22.32616451
49789,52.55585153,66.2074115,68.41048554,11.92608317,10.86294233,8.109388761,13.25253463,12.13889467,12.12064199,1.102744839,22.27489613
49799,52.56905223,66.20403738,67.93395068,11.34114197,10.79379766,8.548304234,13.06949756,11.89372444,12.28748482,1.102710081,22.21561725
49809,52.58880623,66.14069636,67.46383018,11.0262142,10.79561212,8.285691574,13.08038217,12.12633203,12.14959808,1.102699033,22.21525283
49819,52.60273972,66.16562366,67.37199773,11.45143855,10.89248651,8.417851366,12.77885492,11.61248959,12.21887678,1.102684993,22.2706754
49829,52.62741148,66.10715092,66.72530167,11.1857744,11.01755629,8.435810804,12.47342416,11.7745468,11.83818922,1.102671824,22.28227703
49839,52.63108571,66.16334245,67.46379206,11.32377767,11.35441571,7.608745327,12.93115329,12.1138077,12.13189237,1.102646452,22.3033126
49849,52.65651231,66.14955544,66.97377592,12.08524842,11.42079541,7.17831113,12.41751788,12.11170775,11.76019533,1.102640612,22.30162466
49859,52.66319005,66.13515169,65.43148413,11.14787088,10.92166612,7.822457521,11.92190747,11.69931004,11.91827209,1.102628555,22.35118985
49869,52.66781909,66.19299852,69.52409944,11.47306342,11.52088785,8.060900436,14.04616924,12.78773902,11.63533947,1.102644853,22.32172352
49879,52.56273412,66.66021773,83.26663399,16.21294461,12.39432238,8.89273761,17.89353786,14.0829175,13.79017403,1.102842167,22.30173609
49889,52.31902759,68.68343452,113.3842794,26.7140201,13.99040445,12.34706008,19.2073618,21.2216226,19.90381039,1.103047563,22.33455189
49899,52.11961446,70.35010136,135.2693314,32.17136968,17.2431258,16.80067292,25.36306669,20.10120044,23.58989583,1.103381963,22.3310218
49909,51.91508856,71.23286374,166.9986401,40.4426566,18.58664868,16.54162893,31.24859351,31.96824382,28.2108686,1.103620607,22.32358116
49919,51.6816837,72.34113231,213.767334,51.45994191,21.10832739,24.03031006,44.95512158,43.67270638,28.54092666,1.103881391,22.26311321
49929,51.42279343,75.15515557,257.1167829,63.80332913,26.36127832,35.47789808,44.06251752,49.84744626,37.56431359,1.104122187,22.24961129
49939,51.20779628,78.26229013,296.9062534,72.1647271,29.58649928,37.02596432,57.20133366,48.08539381,52.84233527,1.104346651,22.26769003
49949,51.01291057,78.19410907,302.7582491,80.51668056,34.04348634,31.86685751,60.95920102,51.32686383,44.04515987,1.104580724,22.2477418
49959,50.92999453,78.15262211,314.5504795,86.3278329,36.12026398,38.54633193,56.81016212,49.75660993,46.98927868,1.104793867,22.22338161
49969,50.78270481,80.16002818,318.2507956,90.48982295,37.25523932,27.53948608,60.87385377,52.20448982,49.88790368,1.10501495,22.22154782
49979,50.68227734,80.71915753,323.5920115,92.95342838,37.57270467,32.17290494,60.38206262,49.37442824,51.13648269,1.105249185,22.23232912
49989,50.60193174,81.11975491,322.5813138,95.76616433,38.68755162,32.08948045,58.17457279,50.44094412,47.42260049,1.105475694,22.18681342
49999,50.6759291,81.41043328,193.6808756,74.25141548,24.68970205,7.496022614,32.56607913,27.2605346,27.41712167,1.10565612,22.21585086
50009,50.5740666,80.9145373,250.5591458,77.16536889,29.58253612,17.6121743,48.28961886,45.39793781,32.51150984,1.105994586,22.19977416
50019,50.45811006,86.06862334,268.392588,80.61269088,35.05938426,18.78216745,51.45873509,37.20183491,45.27777537,1.106228019,22.15065744
50029,50.36648791,83.14786713,257.3611344,79.80995341,37.78210466,18.10184466,48.22452099,37.3520949,36.09061578,1.106509017,22.10083199
50039,50.28071076,84.00686945,272.5669925,77.95224772,39.0175894,23.07443289,53.54799242,43.72846992,35.24626014,1.106701958,22.06765158
50049,50.21762083,86.29636479,262.6932843,77.12335084,40.49051848,21.36723471,49.71709051,39.67496036,34.32012936,1.106851567,22.05623059
50059,50.15420011,86.04765176,248.631917,74.67377666,41.51498583,22.11407596,40.9387004,37.51445833,31.87591981,1.107163165,22.046139
50069,50.06508837,87.71967348,261.2196386,73.64638877,42.90814208,22.56397791,45.43441246,41.77299019,34.89372714,1.107338796,22.06086789
50079,49.99010151,86.93854313,247.2688232,71.16359364,44.34513006,21.94004774,42.27553539,41.59872843,25.94578798,1.107506512,22.06482483
50089,50.00339399,85.87641607,184.3709839,52.53099877,39.37775383,15.02446323,30.41003549,29.77052063,17.25721194,1.107793352,22.10197558
50099,49.91754505,86.96027896,215.6706534,56.89369226,42.86600134,25.58402224,38.91172382,31.57837349,19.83684024,1.107989446,22.09747328
50109,49.83603257,90.11874372,223.4252549,57.54641561,45.58910404,25.5658455,33.83760164,28.69467899,32.19160914,1.108125876,22.08226769
50119,49.76343267,89.62819518,217.3244592,57.19879441,46.21183438,27.16390206,32.0265903,26.42387433,28.29946373,1.108274958,22.10621589
50129,49.72870066,87.84185137,214.5247929,54.43158493,46.01066129,28.96279724,38.29252487,30.69218006,16.1350445,1.108449225,22.14781243
50139,49.6784679,90.93742555,229.4626565,53.8608733,45.41605738,30.67703705,38.03081459,32.01703626,29.4608379,1.108592799,22.13563196
50149,49.63101938,90.98292256,220.0035533,52.01857551,44.74057178,31.72198347,38.51479911,27.12643922,25.88118422,1.108738426,22.17924624
50159,49.56879233,90.41703496,217.240546,51.07658783,44.41614414,33.0702433,41.32122346,25.6958724,21.66047487,1.108814168,22.18179565
50169,49.52800834,90.91094721,218.2497639,49.50251667,43.68522162,32.11961124,39.08418577,31.37845694,22.47977169,1.108953683,22.17784515
50179,49.47933246,92.24791854,219.5515367,48.70916589,43.51755546,33.07348588,39.90961138,28.38923928,25.95247885,1.109056528,22.15903883
50189,49.3992653,92.78401143,225.8594291,47.43241603,42.75035594,33.22539802,40.99024793,33.14722605,28.31378512,1.109117758,22.15641966
50199,49.36232482,92.3738515,214.8562541,45.72675494,42.01175948,32.90552382,40.2109167,28.88466285,25.11663631,1.109233137,22.18204584
50209,49.2972613,92.99395252,219.8898715,45.74365914,41.6665473,32.97227809,40.77171519,32.96552682,25.77014499,1.109291035,22.20883847
50219,49.23258339,92.95458968,220.054897,45.02216809,41.25335561,32.87411651,41.60878429,33.92740367,25.36906887,1.109364068,22.23766979
50229,49.16581903,92.30732867,85.41261526,17.38535693,16.22769521,12.88014247,16.53692283,13.70398545,8.678512368,0.443769093,22.20454173
50239,49.08804136,93.49099748,74.06936838,14.35560824,13.61489741,10.98169951,14.03472971,11.64135835,9.441075159,0.377231209,22.21624115
50249,49.02947204,93.33667078,73.278205,14.05250697,13.4226912,10.88747062,13.85124845,11.76362563,9.300662142,0.377247628,22.20972315
50259,48.97750954,93.21835943,72.69073945,13.75225207,13.25756158,10.76176884,13.74489232,11.72035803,9.453906617,0.377250232,22.23243894
50269,48.92939454,93.15589616,213.3557291,40.40400713,38.55902047,31.52219096,40.52576194,34.19257876,28.15216989,1.109587751,22.2316409
50279,49.06468102,88.7556713,155.3685744,17.42496558,28.47333486,33.38313194,28.5207926,24.94970499,22.61664442,1.109400793,22.30411406
50289,49.15357777,85.54757166,153.4348056,14.92446693,31.37227542,28.5461359,27.13186952,26.79747151,24.66258628,1.109122676,22.41387359
50299,49.23101786,82.07715892,131.1330487,13.76247349,21.07031525,19.99897449,25.3188042,25.79683176,25.18564945,1.108808208,22.42181982
50309,49.26783879,79.16647389,123.0630524,13.79509609,19.145066,17.45824728,22.4734701,24.07233839,26.11883456,1.10858875,22.51225635
50319,49.46976677,73.85700522,93.08882143,9.258031308,8.298123464,14.05063985,19.78607548,19.35778813,22.3381632,1.108375789,22.56514426
50329,49.57955601,71.18659472,87.54696317,9.491527276,9.441552854,13.88596804,17.5741096,16.99032273,20.16348267,1.107998813,22.65505318
50339,49.61953986,70.24024179,94.34199049,12.35624348,11.50757314,13.92901943,17.47748306,18.50798371,20.56368768,1.107819574,22.71057681
50349,49.64097433,69.8629421,96.32184924,13.51202034,12.68008153,13.31202326,17.79003905,18.57670612,20.45097894,1.107823667,22.69502687
50359,49.69580617,69.29635816,91.30350941,13.50642082,12.70886428,12.5708845,16.43952854,16.71079169,19.36701958,1.10782211,22.72133034
50369,49.73073647,68.88208087,88.76742507,12.85337498,12.60175717,12.22528524,16.64056542,15.74544747,18.70099479,1.107737698,22.81573658
50379,49.78692272,68.39249331,86.66247714,13.14629088,12.57958998,12.00419936,15.64133921,15.96586652,17.32519119,1.107588182,22.8566074
50389,49.83343923,68.17189212,85.57212089,12.96449182,12.5844733,11.78490119,15.90515439,15.09973055,17.23336963,1.107357746,22.82129926
50399,49.88171945,67.86107726,81.86680765,12.03392966,12.08586922,11.0046079,15.36470421,14.85618126,16.5215154,1.106899879,22.87098882
50409,49.92859386,67.45004141,80.41595056,12.52556678,12.16933647,10.62665318,14.64232113,14.39736448,16.05470852,1.10631266,22.87842488
50419,49.99161016,67.31561584,79.67821777,11.78063443,12.05812043,10.615411,14.96504217,14.16756968,16.09144006,1.105396596,22.86232725
50429,50.03769411,66.84954791,76.96511047,11.9392746,11.48110117,10.21081088,14.63662861,13.38797824,15.30931697,1.10383443,22.81088116
50439,50.0735337,66.70683107,77.99601676,12.19486573,11.22870019,10.11076034,14.46453121,14.47357134,15.52358795,1.102417293,22.86525889
50449,50.1642155,66.45556015,76.98243542,12.46261527,11.27702231,9.722073779,14.1565967,14.28355193,15.08057543,1.100846313,23.01234936
50459,50.24954308,66.4579185,76.66989163,12.4729208,11.42796043,9.41258785,14.27525557,13.51056739,15.57059961,1.099157298,23.04563713
50469,50.36187683,66.46664078,77.38490471,12.20761658,12.22443374,9.478491023,14.25596808,13.59505462,15.62334066,1.097326752,23.00058983
50479,50.55487596,66.23090082,74.48670932,11.52016688,11.80921426,9.077056838,13.70677917,13.53855767,14.8349345,1.094977692,22.90119291
50489,50.76146547,66.17814535,74.05732512,11.43381085,12.11636523,8.919061947,13.84821409,13.17335795,14.56651504,1.093466019,22.91125815
50499,51.06920495,66.22609538,73.19603561,11.87632055,12.31930778,8.287236639,13.66049381,12.60181803,14.45085879,1.091578234,22.88503866
50509,51.38620932,66.30397219,72.94513099,11.74924983,11.98173633,8.176612517,13.61980885,12.87709608,14.54062737,1.089901721,22.85813481
50519,51.78915157,66.13872056,68.51457008,10.32287829,11.13304906,8.009355098,12.98523978,12.62269724,13.44135062,1.087287481,22.88362743
50529,52.25843574,66.07514944,67.6336572,10.20186752,11.06102222,7.475515185,13.1668646,12.01559589,13.71279179,1.085292407,22.97257622
50539,52.92649893,65.95252557,62.49364137,9.372920962,10.33363214,6.615259497,11.63894481,11.40316165,13.12972231,1.082691097,22.95397165
50549,53.52459852,65.79515391,61.39383773,8.894299312,10.24613963,6.227308939,12.07598426,11.06709633,12.88300925,1.080885414,22.89436882
50559,54.22494886,65.72253503,58.35839969,8.356949119,10.31977255,5.233900768,11.36210237,10.69746239,12.38821249,1.078896847,22.8530873
50569,55.00390107,65.55926027,54.2837769,7.403328227,9.653435472,4.400741596,10.85031277,10.47267872,11.50328012,1.07611155,22.89527553
50579,55.80852475,65.75504318,52.84664913,7.154649689,9.760210646,3.611039851,10.35715138,10.09461846,11.86897911,1.074665671,22.97676307
50589,56.88996213,66.02308143,51.03906927,6.965392779,9.568265433,2.587460971,10.20101529,9.815783737,11.90115106,1.073255409,23.02880984
50599,57.87768016,66.01974489,45.77463849,6.436756357,8.973574007,1.786341529,9.397791397,8.726939356,10.45323584,1.071696452,23.07156361
50609,58.89272202,66.05546492,42.36141975,5.920742526,8.678286946,1.056190837,8.629911194,8.706453043,9.369835207,1.069970353,23.09507722
50619,59.87704291,66.3236846,40.45783622,5.732357443,9.120040939,0.084485836,8.256457423,8.294748861,8.969745716,1.068873538,23.11686739
50629,61.22039114,66.77283119,36.89115762,5.305281519,8.30693256,-0.555346652,8.021800132,7.409172688,8.403317371,1.067476633,23.14381919
50639,62.29193177,67.08658328,36.41082838,5.345527555,8.061644631,0.857134129,7.159016764,7.49933764,7.488167662,1.066156604,23.14434034
50649,63.34881565,67.58545879,33.4959065,4.931523013,7.662921112,0.338177138,6.8461339,6.788566312,6.928585023,1.06531058,23.21958626
50659,64.36400939,68.06336878,34.8080665,4.903330804,8.078553288,2.352331596,6.80951844,6.344465725,6.31986665,1.063974355,23.28654409
50669,65.36861257,68.60655049,32.30146558,4.785646417,7.920161196,2.145938826,5.99921523,6.062761172,5.387742739,1.063028772,23.27825725
50679,66.58184248,69.4801878,32.18130345,4.690433427,8.191030259,1.629414035,6.364313786,5.861658759,5.444453182,1.062161214,23.41404439
50689,67.54657324,70.28256051,30.38930888,4.256387967,7.810255667,1.482554984,5.829110711,5.496232591,5.514766957,1.061451243,23.43744487
50699,68.4515091,70.94101002,29.62078419,4.264261274,7.873368631,1.355174617,5.651810411,5.348213458,5.127955796,1.060704883,23.42910285
50709,69.30282801,71.6878783,29.02505054,4.334562769,7.323777728,1.624732009,5.564254884,5.036827716,5.14089543,1.059820663,23.50337481
50719,70.12332777,72.38636196,27.83164828,4.173184368,7.78263174,1.20846668,4.967874208,4.845107356,4.854383926,1.059158258,23.53220637
50729,71.09443547,73.2656253,27.3077324,4.312832976,7.688024772,0.730023375,5.43154784,4.89181195,4.253491486,1.058725865,23.54694046
50739,71.8038376,73.98782844,28.00509548,4.481606533,7.737587965,1.392016108,5.325158261,4.741888238,4.326838377,1.058241432,23.72236071
50749,72.50727984,74.71508865,26.62846669,4.529277615,7.209335978,0.979113496,5.038810809,4.710153978,4.161774818,1.057717218,23.71806389
50759,73.14458337,75.34470641,27.8325879,4.441464916,8.132972951,1.749153435,5.179655456,4.236301876,4.093039266,1.057520712,23.75606653
50769,73.44886076,76.22048403,36.9925691,6.356483078,9.824200802,1.987910378,7.35010928,6.882221199,4.591644362,1.057727236,23.80536316
50779,73.45869236,76.98483741,35.20496093,7.094562416,6.11895533,2.859255178,7.06456402,6.768416677,5.299207311,1.05835961,23.79102978
50789,73.63002229,77.74137018,32.34938871,6.941034023,4.973513928,1.844738268,7.239537351,6.021522733,5.329042408,1.058441783,23.74884051
50799,74.03911956,78.30020087,26.91777024,5.339121333,7.300926302,1.510810847,4.817079514,3.734169856,4.215662385,1.058227466,23.85265008
50809,75.48798686,78.10615929,20.37225245,2.714602222,4.89863907,0.657857029,4.322830114,3.784211286,3.994112727,1.057190322,23.86254611
50819,77.00448964,78.2089772,23.59329519,1.568640836,9.828151803,-0.492650861,4.743567689,3.999405693,3.946180026,1.056144769,23.91012474
50829,77.90493138,78.58304991,21.92007774,2.656896478,5.706155766,-0.61484909,5.631684999,5.413425158,3.126764424,1.055257431,23.95299906
50839,79.74652177,79.06250818,11.87626689,0.469358864,2.406626008,0.683075399,4.011458433,2.48674577,1.81900242,1.053466143,23.9392133
50849,81.52364913,79.8103636,14.97820806,-0.72626428,2.719144711,-0.542100357,9.951111409,2.489312811,1.087003763,1.052044215,24.01143386
50859,82.74502329,81.28507252,6.261437616,0.600406834,2.345233015,-1.940934063,2.524736242,1.593747576,1.138248012,1.051103965,24.00259013
50869,84.05902343,82.75367731,5.993661673,1.055416954,2.008033008,-1.443470977,2.366973254,1.295056487,0.711652946,1.050906714,23.99514852
50879,84.56727159,83.98846391,5.893704933,1.136849056,1.806898054,-1.459883304,1.901781535,1.46929265,1.038766941,1.051405433,24.04007927
50889,84.86385409,84.83536301,6.256054189,1.41393293,1.019817722,-0.976978099,2.062284014,1.496781757,1.240215866,1.051644085,24.1114672
50899,84.8306106,85.47933482,13.11058443,1.930194502,2.845675999,0.162472375,3.275130457,2.869387012,2.027724085,1.051752194,24.05299989
50909,84.62397993,85.85966335,9.818147764,1.85742776,1.092269247,-0.343824955,2.845693768,2.316676689,2.049905255,1.051650089,24.11208962
50919,85.15116021,86.01815358,9.83128496,1.028795016,1.605512668,-0.438630642,3.012556853,2.125804653,2.497246412,1.051540297,24.14830157
50929,85.21227089,85.98414465,12.07711121,1.516273549,3.31869652,-0.332158277,3.123218224,2.530093966,1.920987231,1.051371414,24.1093911
50939,85.19213511,86.44570365,16.4662631,2.405634057,4.665982792,-0.198341945,4.039024046,3.363373305,2.190590849,1.051502554,24.07055949
50949,84.7548196,86.77891185,20.35554788,3.921576041,5.722175694,0.256238076,4.168356652,3.492753287,2.794448133,1.051565302,24.09797533
50959,84.49499958,87.2292414,15.43685832,3.014291748,2.933923934,0.275135742,3.917051435,2.840436998,2.456018461,1.051747596,24.12303641
50969,84.60795082,86.92820079,17.43282437,1.920304355,2.563127029,0.988941104,5.049717858,3.991542603,2.919191421,1.051779042,24.20236911
50979,85.2143989,86.51180791,12.3936007,1.958243906,2.399743094,-0.343632044,3.229883856,2.826346016,2.323015876,1.051969651,24.20886759
50989,85.21576492,86.75188941,15.09676072,2.332406658,2.961276097,0.382528661,3.788354479,3.472621047,2.159573773,1.05175357,24.27896842
50999,85.33713475,86.90556702,10.34290181,1.823706962,1.508216135,-0.419643662,3.082284768,2.148839262,2.199498343,1.051789176,24.4183014
51009,85.52993836,86.92465927,12.88642784,1.977555193,2.342181609,0.028540031,3.26417431,3.02169735,2.252279346,1.051693364,24.30352503
51019,85.50270345,87.10646087,11.76342771,2.208114587,1.707062461,-0.038061969,3.222122584,2.372429412,2.291760634,1.051881869,24.27542182
51029,85.60778642,87.27009302,11.45768834,1.92078241,1.604540166,-0.007613579,3.200732991,2.374723025,2.364523331,1.052029527,24.32117964
51039,85.63603452,87.27510029,10.89534299,2.007261937,1.54559778,-0.05329635,2.837246179,2.397649179,2.16088426,1.05213352,24.3584159
51049,85.59913541,87.31113372,11.11461701,2.019232412,1.528262353,-0.243607369,3.223257425,2.45540547,2.132066723,1.052071122,24.36237364
51059,85.62367774,87.37347694,11.46657778,2.040633915,1.449170612,-0.158905734,3.146883036,2.429536104,2.559259847,1.052050467,24.44626206
51069,85.67172894,87.40921399,11.56394672,1.932190137,1.570851166,-0.147476254,2.930660653,2.660592283,2.61712874,1.052019877,24.45629082
51079,85.71058725,87.46063773,11.06893223,2.110834797,1.556419201,-0.265430685,2.899936393,2.487163544,2.280008976,1.051947505,24.46769925
51089,85.76549422,87.64806481,12.235174,2.171885874,1.675245399,-0.186455967,3.122423588,2.603112926,2.848962181,1.051912464,24.39683978
51099,85.84086339,87.55092731,10.61751268,1.921692681,1.330850512,-0.19026051,3.15375873,2.460366402,1.941104863,1.051913562,24.36623187
51109,85.79815536,87.70878666,12.25465997,2.200361181,1.642990923,-0.097039515,3.238663398,2.78502544,2.484658543,1.051991899,24.50684997
51119,85.79088143,87.95405443,14.12195278,2.554366983,2.151381418,0.07231761,3.641878565,3.12066619,2.581342017,1.052136459,24.56836392
51129,85.63422013,88.08368874,14.28033512,2.654860539,1.899463101,0.139895131,3.674749896,2.868846975,3.04251948,1.05224957,24.60157365
51139,85.55839164,88.13051871,15.10315934,2.5748785,2.163143283,0.269332955,3.774799782,3.054589264,3.266415561,1.052299018,24.59103636
51149,85.58979423,88.03878574,15.12022181,2.559255391,1.906234437,0.432089746,3.921560766,3.325939671,2.975141803,1.052344296,24.58356334
51159,85.54705641,87.98368505,13.75953021,2.507520633,1.731113241,0.176068065,3.440786998,2.987024998,2.917016282,1.052352639,24.59860831
51169,85.41155815,88.20659237,19.75065083,3.508746154,4.482966186,0.53686365,4.093452395,3.647318923,3.481303523,1.052467813,24.61335914
51179,85.14592485,88.61341984,30.14464433,5.545054864,7.090942809,2.028218494,6.000401863,5.141974762,4.338051537,1.052684106,24.5775796
51189,84.74247092,89.63800958,38.43693976,8.011550869,8.132024605,2.518716879,7.651264761,6.019067118,6.104315527,1.052820837,24.64254053
51199,84.43918761,90.31333409,39.42105273,8.570347279,8.046372574,2.581412521,7.692353611,6.356992077,6.173574667,1.052942299,24.65640149
51209,84.20454405,90.46057078,36.7869071,7.377201053,6.924112077,3.189336092,8.044428254,6.842680944,4.409148678,1.05345837,24.5917402
51219,83.88008326,91.16923233,44.92226483,8.968153438,8.937192865,3.760570555,9.428177951,7.309709123,6.518460899,1.05398285,24.6175012
51229,83.5057629,91.8679885,48.12884734,9.762046888,8.968225446,4.65977414,9.515565526,7.702732516,7.520502828,1.054467084,24.60185864
51239,83.2719192,92.1137745,49.9161669,10.20794962,8.943251254,5.267207334,9.60987175,8.590854903,7.29703203,1.054912128,24.59676992
51249,83.09614311,92.46376491,50.78158398,10.56925671,9.128397743,5.09556362,9.60454016,8.321457977,8.062367771,1.055369534,24.57168453
51259,82.90612123,92.60716957,52.34545602,10.00030244,9.207390634,5.773505497,10.4286543,8.682795827,8.252807321,1.055705006,24.52752455
51269,82.67037471,92.71017342,52.40577146,10.18123036,9.127423633,5.698547254,9.637511849,9.375418499,8.385639864,1.056009711,24.53837837
51279,82.46549976,92.7689868,53.65836409,10.30453041,9.401378683,5.560510644,10.83147341,9.19889765,8.361573291,1.056360245,24.61799754
51289,82.25714765,92.81463765,54.20459357,10.4593855,9.205147793,5.904807694,10.81708455,9.062110477,8.756057553,1.05660736,24.6069528
51299,81.99309485,92.71001889,55.4743347,10.87434921,9.654306682,6.209110126,10.67083315,9.764778672,8.300956859,1.056847641,24.52400026
51309,81.81703673,92.78400199,56.43582783,10.7247537,9.331854444,5.90604249,11.28464714,10.39226234,8.79626772,1.05709365,24.55367171
51319,81.63736025,92.85161724,56.82938969,10.57901701,10.02184265,6.265269133,11.36477502,9.620516329,8.977969557,1.057374662,24.49243948
51329,81.46124768,92.82349914,56.89963769,11.08011693,9.459860853,6.108311327,10.69131161,10.06969263,9.490344332,1.057581807,24.55361091
51339,81.24411111,92.64010362,58.15515968,11.19558676,10.25661075,6.43946425,10.86542662,10.34246004,9.055611265,1.057787533,24.57160228
51349,81.08643812,92.69490575,59.79005395,11.16396168,9.981541063,6.642501767,11.78380012,10.28951047,9.928738847,1.057976736,24.60069244
51359,80.94258036,92.53561997,58.54589074,10.88977008,10.03356901,6.704234254,11.09850761,10.37415961,9.445650168,1.058238358,24.66863946
51369,80.81421488,92.6377966,59.08710873,10.70097155,9.840881829,6.550237413,11.34276285,10.2992267,10.35302839,1.058425914,24.68797342
51379,80.63813162,92.33563722,59.08832718,10.9807222,9.420570829,6.828418846,11.84162621,10.56014103,9.456848072,1.058642335,24.60479115
51389,80.50232867,92.36601445,58.87697353,10.58026525,9.816144804,6.264415374,11.82835913,10.09134235,10.29644663,1.058839314,24.63453061
51399,80.36279565,92.23565666,60.6357819,11.08163138,9.808115606,6.77197437,12.32534793,10.75276084,9.895951788,1.059091993,24.72066342
51409,80.24794379,92.20096053,60.11490415,10.74876052,9.799437777,6.940073512,11.823129,10.70881804,10.0946853,1.059276872,24.7415176
51419,80.11891844,92.21144353,60.48450991,10.96302278,9.593348059,6.478301965,12.34250194,10.76180029,10.34553487,1.059469097,24.82813363
51429,79.95458855,91.87951178,59.33014474,10.77365632,9.608313507,6.92491712,11.43871072,10.72868796,9.855859118,1.059709979,24.82348057
51439,79.84419502,92.06278849,60.71384525,11.05231406,9.983822928,6.476191485,11.51626322,10.670864,11.01438955,1.059851259,24.81675783
51449,79.71132167,91.83349344,61.01302154,10.96299793,10.10812746,6.613076888,12.19877409,10.61387906,10.51616611,1.060085098,24.80921084
51459,79.5768876,91.67391835,58.71023648,10.49949729,9.448784721,6.65118523,11.13215864,10.64444494,10.33416566,1.060313418,24.77755667
51469,79.44554838,91.5835022,60.60990251,11.02361107,10.05328097,6.638124631,11.69705989,10.73773528,10.46009066,1.060485586,24.6063481
51479,79.32516242,91.51313429,60.60298135,10.96944133,9.992902229,6.734459674,11.55820226,10.8146599,10.53331595,1.060652458,24.65642007
51489,79.22311856,91.66947017,60.78973239,10.57494844,9.663249583,6.814801138,11.6195251,10.26542753,11.8517806,1.060883626,24.62734364
51499,79.10593774,91.23526315,60.01009843,10.58203057,9.359856491,7.090839915,11.57845359,10.82676424,10.57215363,1.061060774,24.55483019
51509,78.96606439,90.92116078,59.94140601,10.78836587,9.845540452,6.6540144,11.75927079,11.03538827,9.858826233,1.061205782,24.51033109
51519,78.86902979,90.93061924,59.3887397,10.732546,9.469968896,6.83401186,11.01634464,10.77667886,10.55918944,1.061376188,24.48658911
51529,78.77235108,90.90593099,60.33976025,10.44799865,10.0439462,6.772610513,11.63227474,10.59731873,10.84561142,1.061500266,24.36502972
51539,78.65862416,90.60985864,59.7691935,11.00250972,9.814551725,6.855731459,11.53101782,10.53021645,10.03516633,1.061687675,24.37905833
51549,78.55029014,90.77177307,59.86172174,10.61865805,10.19779746,6.954902771,10.55563877,10.49733867,11.03738602,1.06183618,24.37049095
51559,78.43496537,90.54132268,60.63801842,10.50471581,9.808476129,7.22913205,11.78211077,10.58653664,10.72704702,1.061971748,24.35708622
51569,78.34169965,90.39434439,59.70116139,10.71092456,9.927876151,6.833624363,11.31981206,10.43881916,10.4701051,1.062149122,24.45739994
51579,78.24600315,90.31743572,59.96860389,10.46336109,9.76446254,6.796457682,11.42496356,10.71124237,10.80811664,1.062318072,24.3470284
51589,78.1577287,90.36436128,59.95697461,10.76522241,9.469580314,7.059717809,11.50168993,9.945317044,11.21544711,1.062506693,24.34548221
51599,78.05300844,90.23190425,60.14849622,10.67250784,9.788334081,7.218447468,10.86680298,10.67365467,10.92874919,1.062608792,24.38917258
