Timestamp,exp_inlet,sim_outlet,exp_outlet,exp_heatgen
2:49 PM,49.14536531,27.99486867,58.68181348,12.84002274
2:49 PM,49.16045381,27.97874941,58.68968456,12.78295654
2:49 PM,49.16813964,27.9569653,58.65231021,12.70590887
2:49 PM,49.15806532,27.73944301,58.3583667,11.93704859
2:50 PM,49.17692781,27.97000192,58.50834797,12.75194117
2:50 PM,49.21338479,27.94765609,58.5414087,12.6727449
2:50 PM,49.22294215,28.00583324,58.69063834,12.87833321
2:50 PM,49.21036407,28.04388101,58.78034111,13.0128963
2:50 PM,49.2228433,27.99307349,58.57564488,12.83323107
2:50 PM,49.24794152,27.95150537,58.63722767,12.68615449
2:51 PM,49.23973667,27.91783685,58.56955095,12.56719147
2:51 PM,49.25886454,27.81613265,58.33881131,12.20758642
2:51 PM,49.27077151,27.78844621,58.21732503,12.10965711
2:51 PM,49.30418056,27.80841258,58.22593959,12.18004971
2:51 PM,49.2953741,27.8159728,58.25183537,12.206821
2:51 PM,49.2853857,27.83556417,58.31800786,12.27612541
2:52 PM,49.27755488,27.81555218,58.32550093,12.20543203
2:52 PM,49.29215539,27.84271248,58.34054753,12.30135507
2:52 PM,49.28914842,27.84020718,58.34159715,12.29251626
2:52 PM,49.30095628,27.74618564,58.19680344,11.9601148
2:52 PM,49.2995847,27.68261313,57.99352777,11.73541249
2:52 PM,49.3007748,27.50274514,57.643818,11.09962262
2:53 PM,49.30920187,27.36968124,57.23140459,10.62923337
2:53 PM,49.30113763,27.24621033,56.92777258,10.19282841
2:53 PM,49.27746685,27.17310633,56.66237436,9.934525722
2:53 PM,49.27574078,27.05092335,56.36612529,9.502631314
2:53 PM,49.2838025,26.94567531,55.99413541,9.130555463
2:53 PM,49.28048773,26.97085954,55.9957805,9.219593319
2:54 PM,49.26421045,26.96686127,56.01964183,9.205527739
2:54 PM,49.25381508,27.00024575,56.05886352,9.323583547
2:54 PM,49.2267488,27.18278075,56.35611947,9.968952052
2:54 PM,49.23499486,27.35418164,56.7880991,10.57480021
2:54 PM,49.22780425,27.44506301,57.06972963,10.89608931
2:54 PM,49.24375214,27.48185205,57.2416867,11.02605437
2:55 PM,49.26116494,27.3671859,57.04357992,10.62064328
2:55 PM,49.27958365,27.23743576,56.73078728,10.16191102
2:55 PM,49.25747393,27.13165667,56.46354208,9.788095258
2:55 PM,49.23890704,26.97783008,56.08928265,9.244407806
2:55 PM,49.20621429,26.98860033,55.92640783,9.282617808
2:55 PM,49.18452693,27.19122026,56.24936685,9.998975901
2:56 PM,49.17440355,27.32981216,56.70177777,10.48894362
2:56 PM,49.16255077,27.38715713,56.84302496,10.69171364
2:56 PM,49.16611343,27.30781218,56.74083747,10.411213
2:56 PM,49.16428272,27.15896859,56.38112283,9.88505651
2:56 PM,49.1145887,26.99032049,55.9238149,9.289083767
2:56 PM,49.11936913,26.92218295,55.66194084,9.048186259
2:57 PM,49.11157033,26.80497776,55.35426709,8.633873902
2:57 PM,49.09417785,26.70068298,55.04551282,8.265232333
2:57 PM,49.08527115,26.72257302,54.97926864,8.342653413
2:57 PM,49.06125016,26.76260158,55.00712826,8.484258036
2:57 PM,49.03643184,26.78444738,54.99243608,8.561585982
2:57 PM,49.03953023,26.890796,55.15893535,8.937550708
2:58 PM,49.03421668,27.10573675,55.61980579,9.697448905
2:58 PM,49.02715519,27.27171599,56.09550529,10.28425682
2:58 PM,49.03381166,27.402696,56.27042816,10.7472659
